date,origin_date,actual_close,predicted_close,actual_return,predicted_return,origin_return_1d,entry_threshold,exit_threshold,signal,position,velocity,acceleration,jerk,opposite_velocity,strategy_return,benchmark_equity,strategy_equity,residual
2022-07-19,2022-07-18,3936.69,3844.2582754697164,0.02725355801980278,0.003493967414906593,-0.00839879072885985,0.0018338345655297703,-0.0004457959649909949,ENTER,1.0,-0.4606870374202703,-1.5047676190236654,-2.7142267748291755,0.4606870374202703,0.027053558019802783,1.2418815498085138,1.143541898453196,0.02375959060489619
2022-07-20,2022-07-19,3959.9,3927.1448330684752,0.005878503718333761,-0.0024276124363900764,0.02725355801980278,0.0018386802083560454,-0.0004405740172362827,EXIT,0.0,1.4687112383152416,1.929398275735512,3.434165894759177,-1.4687112383152416,-0.0002,1.2492034549549818,1.1433132129428187,0.008306116154723837
2022-07-27,2022-07-26,4023.61,3932.964495904079,0.025820034533563074,0.0030339911009339814,-0.011610332895749309,0.0018225754368053739,-0.00044430397991821976,ENTER,1.0,-0.6557064109422932,-0.7288536415210407,-1.3238001774209802,0.6557064109422932,0.025620034533563076,1.2693016271601338,1.1729833895084996,0.02278604343262909
2022-07-28,2022-07-27,4072.43,4007.935626950817,0.012060363275690378,-0.003903207097905786,0.025820034533563074,0.0018295904802512737,-0.000439082032163508,EXIT,0.0,1.4815467559335609,2.137253166875854,2.8661068083968946,-1.4815467559335609,-0.0002,1.2847025495750692,1.1727488162887019,0.015963570373596164
2022-08-29,2022-08-26,4030.61,4071.4902393623734,-0.006688723509263639,0.0034026318370074826,-0.03426852674898484,0.0017637493262991437,-0.0005654693807588188,ENTER,1.0,-2.2626837146788112,-3.2274238137200544,-3.9901650260925345,2.2626837146788112,-0.0068887235092636384,1.2715098708492905,1.1646978362730445,-0.010091355346271121
2022-08-30,2022-08-29,3986.16,4024.700021058244,-0.01108936779165326,-0.0014673501048903185,-0.006688723509263639,0.0017688377810634748,-0.0005542180580812401,EXIT,0.0,-0.44675761231553435,1.815926102363277,5.043349916083331,0.44675761231553435,-0.0002,1.2574875234231564,1.1644649199981938,-0.009622017686762942
2022-09-14,2022-09-13,3946.01,3945.7752896013985,0.003381271704881783,0.0033217894990036773,-0.04419911011958355,0.001733027292463139,-0.0006598332969681644,ENTER,1.0,-3.188512005571455,-3.979706381637343,-3.636746039090666,3.188512005571455,0.003181271704881783,1.24482166854893,1.1681752980305995,5.948220587810582e-05
2022-09-15,2022-09-14,3901.35,3932.4637015391627,-0.011382294724738173,-0.00343881627921237,0.003381271704881783,0.0017350903581551664,-0.0006583905159960066,EXIT,0.0,0.24388299555774307,3.432395001129198,7.412101382766541,-0.24388299555774307,-0.0002,1.2307330738121216,1.167941686332942,-0.007943478445525804
2022-10-10,2022-10-07,3612.39,3648.4169757289474,-0.00752066754461822,0.002403097544747563,-0.02840316716749136,0.0016810297461796611,-0.0007136671736719812,ENTER,1.0,-1.884524068228297,-1.1806359411279992,-0.615280604354712,1.884524068228297,-0.00772066754461822,1.1395767743238043,1.1589591171961655,-0.009923765089365783
2022-10-14,2022-10-13,3583.07,3655.4601035416495,-0.023947163771952162,-0.003945170003988265,0.025634291446896995,0.0016934114979337423,-0.0007025264041131655,EXIT,0.0,1.734208030341245,1.9633177947090936,1.7522402031766136,-1.734208030341245,-0.0002,1.1303273879000861,1.1771777365451859,-0.020001993767963896
2023-08-30,2023-08-29,4514.87,4505.967630457439,0.003825802169906467,0.0018520669587704986,0.014404107984150372,0.0007321700880387648,-0.001835782287340601,ENTER,1.0,2.162915114549972,1.2252850580535461,1.2832414827001752,-2.162915114549972,0.003625802169906467,1.424276169265032,1.181453697346221,0.0019737352111359684
2023-10-06,2023-10-05,4308.5,4250.337303567092,0.011745628333713398,-0.0018458420317259776,-0.0013048673867483984,0.0006771407422291584,-0.001733684387094595,EXIT,0.0,-0.1847487339776846,-1.315773132161951,-4.391816110784819,0.1847487339776846,-0.0002,1.359173990674901,1.114062697098517,0.013591470365439376
2023-10-16,2023-10-13,4373.63,4334.259454069911,0.010538619453747344,0.0014960576692795088,-0.005031477449687571,0.0006336320864254593,-0.0017220588146789426,ENTER,1.0,-0.700322899953802,0.16927568541269067,1.6354412933965456,0.700322899953802,0.010338619453747344,1.3797201208855685,1.1256403125269003,0.009042561784467835
2023-11-16,2023-11-15,4508.24,4494.856776033961,0.0011896413835668085,-0.0017833875989523946,0.0015958076771482865,0.0005694606766033132,-0.0016423464768587663,EXIT,0.0,0.18185447150505016,-1.9693591501326715,-4.219105917524988,-0.18185447150505016,-0.0002,1.4221846470280193,1.1586736022907156,0.002973028982519203
2024-01-09,2024-01-08,4756.5,4767.359161715178,-0.0014789856520085465,0.0008014274109489389,0.01401598713236396,0.0004532668161451374,-0.0016955142900465215,ENTER,1.0,1.8170623078889,1.575294052403747,0.8793342501437235,-1.8170623078889,-0.0016789856520085466,1.5005015867808211,1.1567298381697648,-0.0022804130629574854
2024-02-01,2024-01-31,4906.19,4829.4995364696915,0.012416277903485096,-0.0033385486126888786,-0.016236787963986643,0.0004770462202041976,-0.0016429742822833373,EXIT,0.0,-2.537144808662383,-2.4418852865852836,-1.1659210133991271,2.537144808662383,-0.0002,1.5477233007564797,1.1781745045377785,0.015754826516173975
2024-02-02,2024-02-01,4958.61,4913.570334893131,0.010627786351802726,0.0015031601650308238,0.012416277903485096,0.00047701696020298085,-0.0016455715285388158,ENTER,1.0,1.9185235559864526,4.455668364648836,6.897553651234119,-1.9185235559864526,0.010427786351802725,1.5642598913544081,1.1905245363926897,0.009124626186771902
2024-02-06,2024-02-05,4954.23,4933.159339246276,0.002307761728426172,-0.001954372982337536,-0.0031914641356145523,0.0004772580563614816,-0.0016427650138084804,EXIT,0.0,-0.4833893450515062,-2.101659653193476,-1.801406405348993,0.4833893450515062,-0.0002,1.5628781617317664,1.186493754115225,0.004262134710763708
2024-02-23,2024-02-22,5088.8,5098.011510860727,0.00034788317372758115,0.002156400659616438,0.02090289169482773,0.0004550462933700653,-0.001624878763798074,ENTER,1.0,3.0394872856306994,2.842262562985145,1.7059813257417065,-3.0394872856306994,0.00014788317372758114,1.6053300693388517,1.1866692295518038,-0.0018085174858888569
2024-02-26,2024-02-23,5069.53,5079.078381976839,-0.00379393524610272,-0.0019122221215247144,0.00034788317372758115,0.00046275736134475517,-0.00162019682938556,EXIT,0.0,0.05069664851137322,-2.988790637119326,-5.831053200104471,-0.05069664851137322,-0.0002,1.599251089925992,1.186431919437696,-0.0018817131245780054
2024-03-04,2024-03-01,5130.95,5139.836332196809,-0.001193997432469729,0.0005364123193774426,0.00797592505779221,0.00044850644353533025,-0.0016229468378349667,ENTER,1.0,1.1599856472497159,0.40351689812835667,-0.5934372193991748,-1.1599856472497159,-0.001393997432469729,1.6186268509814048,1.184779188607103,-0.0017304097518471714
2024-03-06,2024-03-05,5104.76,5070.26718358052,0.005127959537251314,-0.001651963096008086,-0.010245348981573699,0.00045000971909632184,-0.00161618272708289,EXIT,0.0,-1.4597216164039697,-1.286181410789446,0.04734444207479349,1.4597216164039697,-0.0002,1.610364864950124,1.1724681649183442,0.0067799226332594005
2024-03-08,2024-03-07,5123.69,5161.812554207936,-0.006549938065646188,0.0008629673475987213,0.01025138288139793,0.0004405856611707259,-0.00161885879528467,ENTER,1.0,1.4508317529218975,0.716861604667792,-1.4768301599902829,-1.4508317529218975,-0.006749938065646188,1.6163365868123671,1.1645807272262054,-0.00741290541324491
2024-03-11,2024-03-08,5117.94,5114.450617673855,-0.001122868255180265,-0.0018048950838620884,-0.006549938065646188,0.00044975917316949013,-0.0016157367157159266,EXIT,0.0,-0.9168752243683955,-2.3677069772902932,-3.0845685819580853,0.9168752243683955,-0.0002,1.6145226723534178,1.164347834370822,0.0006820268286818235
2024-03-19,2024-03-18,5178.51,5151.98577306953,0.0056332831318908205,0.0004981403857120903,0.006298168875158439,0.0004217666558362322,-0.0016148446929820004,ENTER,1.0,0.8771380567887812,1.783583221091234,2.2858442162291643,-0.8771380567887812,0.005433283131890821,1.6336302895322945,1.17069128309025,0.0051351427461787304
2024-04-17,2024-04-16,5022.21,5042.365485017134,-0.005797336366097028,-0.0017920979948317507,-0.002058690186348855,0.00038065467873330726,-0.0015364787944754472,EXIT,0.0,-0.2794932517742078,1.3320794809951555,0.955364997087321,0.2794932517742078,-0.0002,1.584323362587303,1.1417297725115914,-0.004005238371265277
2024-04-29,2024-04-26,5116.17,5104.110795032162,0.003173415687477643,0.0008135567352443077,0.010157373516559431,0.00033843096208583073,-0.0015379863220608878,ENTER,1.0,1.3617670633769197,1.9593320957423477,2.5847393169065476,-1.3617670633769197,0.002973415687477643,1.6139643021634462,1.1451296618652824,0.0023598589522333354
2024-05-01,2024-04-30,5018.39,5027.243890039294,-0.003441392364873508,-0.0016786579413821012,-0.015855554753445134,0.00034094969089968247,-0.0015348944978899426,EXIT,0.0,-2.114781015709131,-2.5488976318512613,-1.6212471846164715,2.114781015709131,-0.0002,1.5831182924597942,1.126890779368877,-0.0017627344234914066
2024-05-03,2024-05-02,5127.79,5066.120243955145,0.01247858860899953,0.0003791082476963086,0.009087013401336108,0.000335072657000696,-0.001534971266890006,ENTER,1.0,1.1985595958039181,1.6574418879340098,0.0015431643549703722,-1.1985595958039181,0.01227858860899953,1.6176299866874437,1.1408127035360982,0.012099480361303221
2024-05-24,2024-05-23,5304.72,5258.939195111565,0.006976578915070419,-0.0016910788845538182,-0.007408176785643761,0.0003272284704745684,-0.0015056203375758566,EXIT,0.0,-1.0447055747267593,-0.6586544048537193,0.08407487821263793,1.0447055747267593,-0.0002,1.6734449232477564,1.171736164823741,0.008667657799624237
2024-06-06,2024-06-05,5352.96,5358.1058395823775,-0.0001998694317570937,0.0007609761190675714,0.011778026448059364,0.0003176660312454809,-0.0014671844402882042,ENTER,1.0,1.6713113305225449,1.453685170711747,1.396339087135698,-1.6713113305225449,-0.0003998694317570937,1.688662876899877,1.1712677170145653,-0.0009608455508246651
2024-07-12,2024-07-11,5615.35,5570.422556241093,0.005501853628775422,-0.0025311517138580614,-0.008801629230175578,0.00030224025241243666,-0.00143129620070507,EXIT,0.0,-1.5038264784862179,-3.2059907957826868,-4.788996639690099,1.5038264784862179,-0.0002,1.7714373142709312,1.2216947910883615,0.008033005342633483
2024-07-15,2024-07-12,5631.22,5621.796579802844,0.0028221956620431143,0.0011473696572848907,0.005501853628775422,0.00030193601757091406,-0.0014358776539964836,ENTER,1.0,0.9399616883256913,2.4437881668119092,5.6497789625945956,-0.9399616883256913,0.0026221956620431142,1.77644371817763,1.2249025176752615,0.0016748260047582237
2024-07-18,2024-07-17,5544.59,5574.21780508163,-0.00784708046968241,-0.002517754569935116,-0.014025410555021267,0.0003195954756948169,-0.0014279451513860319,EXIT,0.0,-2.347467220883137,-3.450858619579267,-4.065111743399289,2.347467220883137,-0.0002,1.7491151252074173,1.2153169494609055,-0.005329325899747294
2024-07-23,2024-07-22,5555.74,5569.466075413003,-0.0015593317997986134,0.0009082328070321356,0.010734189165974684,0.0003042140030471404,-0.0014354718925927358,ENTER,1.0,1.755786073268494,2.9510343221707367,2.847129095023382,-1.755786073268494,-0.0017593317997986135,1.7526325419408566,1.2131806834562648,-0.002467564606830749
2024-07-25,2024-07-24,5399.22,5419.214208400329,-0.005155950404247989,-0.0014596241559299593,-0.0234211784438898,0.0003089617777053774,-0.0014300395572104307,EXIT,0.0,-3.4552745821887365,-3.1985735328525244,-1.1860864102478184,3.4552745821887365,-0.0002,1.7032562130513513,1.1848597300130106,-0.003696326248318029
2024-08-01,2024-07-31,5446.68,5532.174281098128,-0.013788191433052432,0.0017864773074120284,0.015670005291918088,0.00029826555774558076,-0.0014242175383820394,ENTER,1.0,2.36449166557464,3.1269849171166797,4.013617732849644,-2.36449166557464,-0.013988191433052433,1.7182281052638215,1.168401067122548,-0.01557466874046446
2024-08-07,2024-08-06,5199.5,5187.97032332401,-0.007764756389251559,-0.009984677323225239,0.010300905557720341,0.0003065878903762589,-0.001417126472601368,EXIT,0.0,1.2333539277182035,4.912355653269189,6.029643386229827,-1.2333539277182035,-0.0002,1.6402518659659162,1.1238465037171972,0.00221992093397368
2024-08-16,2024-08-15,5554.25,5546.896186491099,0.001987841126329215,0.0006629662961013735,0.016004444012784447,0.00029172490980292797,-0.0014252765253146191,ENTER,1.0,1.7269584840828516,1.305146562564727,2.7319566916552707,-1.7269584840828516,0.001787841126329215,1.75216250149845,1.1258575599050298,0.0013248748302278415
2024-09-06,2024-09-05,5408.42,5494.65147020153,-0.017410901670867673,-0.001592740988722511,-0.0030226412501868083,0.0002914511533442447,-0.00138569488796249,EXIT,0.0,-0.3098824562100376,-0.1453476899230943,-2.1744046574158022,0.3098824562100376,-0.0002,1.7061584761856687,1.1153291023124716,-0.01581816068214516
2024-09-09,2024-09-06,5471.05,5415.303736270556,0.011513555690020993,0.001271972080291667,-0.017410901670867673,0.00029115018197995747,-0.0013919637349588969,ENTER,1.0,-1.7381256759109516,-1.428243219700914,-1.2828955297778197,1.7381256759109516,0.011313555690020993,1.725915947935922,1.1280190893055448,0.010241583609729326
2024-09-10,2024-09-09,5495.52,5458.963039588868,0.004462660724490419,-0.002211701906379436,0.011513555690020993,0.0002915840863226914,-0.0013880126221158021,EXIT,0.0,1.1436067930343605,2.8817324689453123,4.309975688646226,-1.1436067930343605,-0.0002,1.7336353369464401,1.1277935080465615,0.006674362630869855
2024-09-17,2024-09-16,5634.58,5639.409499905657,0.00026447349073777104,0.0011212243686954248,0.0012558720767881226,0.0002903015256000503,-0.001385425088726261,ENTER,1.0,0.12340997953436858,-0.40619414935417286,-0.20126877563119894,-0.12340997953436858,6.447349073777103e-05,1.7775036751484259,1.1278662231749306,-0.0008567508779576537
2024-11-13,2024-11-12,5985.38,5973.328575268352,0.00023225951010807933,-0.0017832472204847103,-0.0028968743715669376,0.0002856521666701572,-0.0013165577902106305,EXIT,0.0,-0.3643974200634334,-0.48534022192037096,-0.13808442203590338,0.3643974200634334,-0.0002,1.888168230313507,1.197567610673766,0.0020155067305927896
2024-11-20,2024-11-19,5917.11,5925.113577769487,2.1970426116624253e-05,0.001373672483680563,0.0039557737052682285,0.0002785020178834756,-0.0013193821177000437,ENTER,1.0,0.49582460633858,0.006097381957637982,-2.1260035941399686,-0.49582460633858,-0.00017802957388337576,1.8666315450765614,1.197354427199386,-0.0013517020575639388
2024-12-20,2024-12-19,5930.85,5846.212509794395,0.01081047625241105,-0.0035630480951036984,-0.0008654734577540069,0.0002899941335627814,-0.0012958511740118668,EXIT,0.0,-0.11296644664440274,3.7925271958583067,7.107188245022105,0.11296644664440274,-0.0002,1.8709660119749896,1.186993204179159,0.014373524347514748
2024-12-27,2024-12-26,5970.84,6040.569267298347,-0.011117304675595463,0.0004933313583364195,-0.0004057087414679472,0.0002851683682843081,-0.0012976226520187185,ENTER,1.0,-0.05202442318249077,-1.4404975137436697,-1.8992039759830182,0.05202442318249077,-0.011317304675595464,1.8835813927077487,1.173635370351072,-0.011610636033931882
2025-03-13,2025-03-12,5521.52,5589.531067160844,-0.013988405225353162,-0.0017461940863703895,0.004874971275235396,0.0003261130182764838,-0.0012198631259799733,EXIT,0.0,0.48547473863617707,1.2387482906442013,-0.7277260989921195,-0.48547473863617707,-0.0002,1.74183738493473,1.100384929645223,-0.012242211138982773
2025-03-19,2025-03-18,5675.29,5617.350905220972,0.010740629118979328,0.00047914933401714755,-0.010710674253909147,0.0003137095523636162,-0.0012241115331827319,ENTER,1.0,-1.0046199471358002,-1.6082710439004928,-0.22088331200810352,1.0046199471358002,0.010540629118979327,1.7903461895177832,1.1120450234814776,0.01026147978496218
2025-03-20,2025-03-19,5662.89,5666.769914017065,-0.002187300773803358,-0.001502388040643681,0.010740629118979328,0.00032111300725876926,-0.0012241044707315164,EXIT,0.0,1.0651400967556452,2.0697600438914456,3.6780310877919384,-1.0651400967556452,-0.0002,1.786434443554137,1.1118226367161992,-0.0006849127331596768
2025-03-21,2025-03-20,5667.56,5666.769679715407,0.0008243274123156397,0.0006848713865605113,-0.002187300773803358,0.00031845732702185314,-0.0012241175867123452,ENTER,1.0,-0.21686772288238768,-1.282007819638033,-3.3517678635294788,0.21686772288238768,0.0006243274123156397,1.7879076575581847,1.1125169947967717,0.00013945602575512832
2025-04-10,2025-04-09,5268.05,5319.182145945974,-0.035220587845119056,-0.02556130337860345,0.09089490164871528,0.000369165732246025,-0.0012115280864565306,EXIT,0.0,4.871107354309567,5.983013758735359,6.930862789217492,-4.871107354309567,-0.0002,1.6618768809504265,1.070951155615206,-0.009659284466515605
2025-04-11,2025-04-10,5363.36,5336.2503967507955,0.01793036925211311,0.012862958336119647,-0.035220587845119056,0.0003680909569860067,-0.0012130150001833581,ENTER,1.0,-1.8373871672908624,-6.7084945216004295,-12.691508280335789,1.8373871672908624,0.01773036925211311,1.691943696095192,1.0901088496754294,0.005067410915993463
2025-04-14,2025-04-11,5405.97,5347.266034131484,0.007913254093152133,-0.0030052357219587968,0.01793036925211311,0.0003696737729840176,-0.0012122143543304511,EXIT,0.0,0.935576195730538,2.7729633630214003,9.481457884621829,-0.935576195730538,-0.0002,1.7053855908944646,1.0898908497062179,0.01091848981511093
2025-04-16,2025-04-15,5275.7,5407.467635508301,-0.02266331270099542,0.002006209034559892,-0.0017292137684190578,0.00036790987131653604,-0.001217457245554922,ENTER,1.0,-0.09031796744576563,-0.5023523621193003,0.021189438937702865,0.09031796744576563,-0.022863312700995418,1.66429017583929,1.065255035708399,-0.02466952173555531
2025-04-23,2025-04-22,5375.86,5268.013446233528,0.01652384547479535,-0.003741379426390748,0.024807034313980125,0.0003710209043888607,-0.0012119855983724777,EXIT,0.0,1.2558563987572486,2.4834603768436936,3.779918900936809,-1.2558563987572486,-0.0002,1.6958869883972556,1.0674766415210613,0.0202652249011861
2025-04-29,2025-04-28,5560.83,5541.2524964300555,0.005785627496395662,0.0022588073941177734,0.0006404944691347225,0.0003686342139944191,-0.0012185630614053877,ENTER,1.0,0.032027274435039166,-0.33498544295986654,0.30152310132116256,-0.032027274435039166,0.0055856274963956625,1.7542382505662568,1.0734558516764698,0.003526820102277889
2025-05-05,2025-05-02,5650.38,5675.415969356352,-0.0064020400278312906,-0.00198098031546899,0.014619229243407972,0.0003712416043414324,-0.0012124431102884246,EXIT,0.0,0.7276978710674229,0.4136576514244059,0.17355683123416366,-0.7276978710674229,-0.0002,1.7824879966182303,1.097528324421904,-0.004421059712362301
2025-05-06,2025-05-05,5606.91,5668.295746648035,-0.007723033885545405,0.0031656992410002828,-0.0064020400278312906,0.0003708553794244317,-0.0012144162519661414,ENTER,1.0,-0.3186412847699703,-1.0463391558373931,-1.459996807261799,0.3186412847699703,-0.007923033885545406,1.7687748033085797,1.0888669278957477,-0.010888733126545688
2025-05-13,2025-05-12,5886.55,5808.747763656693,0.0072220821737154495,-0.006082988916690258,0.032040014309449916,0.0003793003901165851,-0.00120879195174178,EXIT,0.0,1.5639535126588908,1.5993902567112825,1.9227285330620896,-1.5639535126588908,-0.0002,1.8569909840564802,1.1347199490555757,0.013305071090405707
2025-05-15,2025-05-14,5916.93,5899.311243797709,0.004123800988772075,0.0011416734414650726,0.0010238448046244741,0.0003769137796542749,-0.0012100456411201688,ENTER,1.0,0.04992048469080076,-0.3021649632962806,0.9097031013755288,-0.04992048469080076,0.003923800988772075,1.8665747616674115,1.139181110945628,0.0029821275473070025
2025-05-19,2025-05-16,5963.6,5949.33889412195,0.0008756935229854435,-0.0015185288963883263,0.0069808987439632375,0.0003791082476963086,-0.0012071203659039284,EXIT,0.0,0.33999326863886853,0.13898068618617396,-0.01211141157571985,-0.33999326863886853,-0.0002,1.8812974378063945,1.1469320321164989,0.0023942224193737698
2025-05-20,2025-05-19,5940.46,5967.596307499109,-0.003887754118519382,0.0006698921961487206,0.0008756935229854435,0.00037654803498060206,-0.0012098366928904372,ENTER,1.0,0.042895703188658346,-0.29709756545021015,-0.43607825163638414,-0.042895703188658346,-0.004087754118519382,1.8739976150968134,1.1422532253993993,-0.004557646314668103
2025-05-28,2025-05-27,5888.55,5893.095157269793,-0.0055867628115837675,-0.004815196967491274,0.020252543913121812,0.0003795405681419308,-0.0012041571242900882,EXIT,0.0,0.9883360224768486,1.3179004336352622,1.6257692333311238,-0.9883360224768486,-0.0002,1.857621910824808,1.138387518806228,-0.0007715658440924939
2025-05-29,2025-05-28,5912.17,5897.281001824073,0.004003150916718212,0.0014816101503390359,-0.0055867628115837675,0.00037937244352418884,-0.001206861907251362,ENTER,1.0,-0.27421460962181793,-1.2625506320986666,-2.5804510657339286,0.27421460962181793,0.003803150916718212,1.8650731559587874,1.142725221582741,0.0025215407663791763
2025-06-09,2025-06-06,6005.88,5990.268552522356,0.0009195219134294774,-0.0016832228295728842,0.01022818611570031,0.00037974190929323463,-0.0011770958759310564,EXIT,0.0,0.5163274148567554,0.7838362725397168,1.055068064833513,-0.5163274148567554,-0.0002,1.8946352296888902,1.1595389671068672,0.0026027447430023616
2025-06-10,2025-06-09,6038.81,6013.989011035888,0.0054679833266551015,0.0013492679926319908,0.0009195219134294774,0.0003794685147343271,-0.001181112332015238,ENTER,1.0,0.04665349372079937,-0.469673921135956,-1.2535101936756727,-0.04665349372079937,0.005267983326655102,1.905023438929444,1.1656635169014373,0.004118715334023111
2025-06-25,2025-06-24,6092.16,6078.46956886546,-3.2829024796399153e-06,-0.002253032897981908,0.011060286796933383,0.0003913498181568645,-0.0011496638042850877,EXIT,0.0,0.5682188011522307,0.07613645796453566,-0.5280390121201128,-0.5682188011522307,-0.0002,1.921853410474646,1.1757302879247546,0.002249749995502268
2025-07-01,2025-06-30,6198.01,6209.507424677676,-0.0011190878184379471,0.000734212495400288,0.005151077553744443,0.00038089170088999476,-0.0011492339858086415,ENTER,1.0,0.26720664053970705,-0.002735027101570364,0.14165101137546393,-0.26720664053970705,-0.0013190878184379472,1.955245209688509,1.1741804188556193,-0.0018533003138382351
2025-09-24,2025-09-23,6637.97,6648.126691497656,-0.0028507212670838555,-0.0013218006650421114,-0.0055173400928314464,0.0005145705478447846,-0.0010648120207296875,EXIT,0.0,-0.9967122809227568,-1.7988181812383193,-1.720927223294297,0.9967122809227568,-0.0002,2.0940364801857454,1.260866307925231,-0.0015289206020417442
2025-09-29,2025-09-26,6661.21,6648.3251672116785,0.0026321125222388275,0.0006959311828208867,0.005884492261081675,0.0005082484222236751,-0.0010750103934879822,ENTER,1.0,1.050646851993343,1.9496103092602541,2.3336815049184283,-1.050646851993343,0.0024321125222388274,2.1013678492337386,1.2639366088067694,0.0019361813394179407
2025-10-13,2025-10-10,6654.72,6544.006185053357,0.01547819498378189,-0.0012986379005832012,-0.027485959970572793,0.000524837780808037,-0.00105858747264919,EXIT,0.0,-4.213090812380441,-3.7024743212235687,-2.112682845498374,4.213090812380441,-0.0002,2.099320491870506,1.2430626031527043,0.01677683288436509
2025-10-15,2025-10-14,6671.06,6657.779890498892,0.004017918538789189,0.002025229902028036,-0.0015655280311612785,0.0005206228005844171,-0.0010587143003480415,ENTER,1.0,-0.23006818295989753,-2.5071490044322315,-8.997320638285007,0.23006818295989753,0.003817918538789189,2.1044751635677645,1.2478175862032097,0.001992688636761153
2025-10-20,2025-10-17,6735.13,6645.319173724934,0.01061570636531961,-0.0028086822886836706,0.005256882598063228,0.0005293884773329069,-0.0010579883114398543,EXIT,0.0,0.7680172925675316,1.6939488174834554,3.2093087631831954,-0.7680172925675316,-0.0002,2.124686902591216,1.246249613278522,0.013424388654003281
2025-10-24,2025-10-23,6791.69,6743.103290121306,0.007871361907069385,0.0006918036321121642,0.005810473980595532,0.0005239582046447345,-0.0010566908399925574,ENTER,1.0,0.8296539149628993,1.5964085528347627,2.367862597076079,-0.8296539149628993,0.0076713619070693856,2.142529511599588,1.2558468098064162,0.007179558274957221
2025-10-31,2025-10-30,6840.2,6807.46080488167,0.0026144494615607528,-0.002183333599958895,-0.009954191197687479,0.0005332739063253474,-0.0010475217945478544,EXIT,0.0,-1.4958981109298695,-1.4892358595082067,-1.1354493327553032,1.4958981109298695,-0.0002,2.157832640365433,1.261262002973439,0.004797783061519648
2025-11-03,2025-10-31,6851.97,6844.821841102192,0.0017192311955085415,0.0006754598321553106,0.0026144494615607528,0.0005315902503141107,-0.0010517785037180154,ENTER,1.0,0.3930636785679376,1.888961789497807,3.3781976490060135,-0.3930636785679376,0.0015192311955085414,2.1615456443970547,1.263179607827794,0.001043771363353231
2025-11-24,2025-11-21,6705.12,6595.21572703545,0.015348836917048914,-0.0011780804185779676,0.009775031702355719,0.0005363782501120658,-0.0010277988618451806,EXIT,0.0,1.275535412070716,3.3478186454262033,5.934442856374888,-1.275535412070716,-0.0002,2.115219846432423,1.2170360251185024,0.016526917335626883
2025-12-02,2025-12-01,6829.37,6816.482835800448,0.0024541868350880236,0.0005653832277270173,-0.00533755435779959,0.0005315902503141107,-0.0010230981771566844,ENTER,1.0,-0.6781969036052221,-1.358829614969665,-1.1664718667653995,0.6781969036052221,0.0022541868350880235,2.1544161719149244,1.2197825461268974,0.0018888036073610062
2026-03-17,2026-03-16,6716.09,6692.166606883338,0.002491155157688496,-0.001077305560897938,0.010079918404358068,0.0006306569902376185,-0.000925056246061609,EXIT,0.0,1.3344925194665052,2.151916747171063,0.8957050992645463,-1.3344925194665052,-0.0002,2.1186804797567143,1.196325956850731,0.003568460718586434
2026-03-18,2026-03-17,6624.7,6720.706040711505,-0.01370105213122308,0.0006870746387918525,0.002491155157688496,0.000629708383301911,-0.000931131043512782,ENTER,1.0,0.3361603162243271,-0.998332203242178,-3.150248950413241,-0.3361603162243271,-0.01390105213122308,2.089850281077874,1.1798108221794539,-0.014388126770014931
2026-03-20,2026-03-19,6506.48,6600.19610157298,-0.01525389582947767,-0.0009531382596812759,-0.002752588617910945,0.0006325168208047829,-0.0009244160495952002,EXIT,0.0,-0.3693592641122847,1.4470031953923717,3.599525971121355,0.3693592641122847,-0.0002,2.0525561998018866,1.176332463782268,-0.014300757569796395
2026-03-23,2026-03-20,6581.0,6512.127565422465,0.011388106093258799,0.0008676144124252178,-0.01525389582947767,0.0006320686856499043,-0.0009310527861994099,ENTER,1.0,-1.9988841155398043,-1.6295248514275196,-3.0765280468198912,1.9988841155398043,0.011188106093258798,2.076064531189862,1.1895672944788627,0.01052049168083358
2026-04-01,2026-03-31,6575.32,6521.469937787036,0.00714297472893044,-0.0010804702428794612,0.028714924185273105,0.0006492133791456977,-0.0009168312303164171,EXIT,0.0,3.135134188926892,3.611006935312244,2.064569166717141,-3.135134188926892,-0.0002,2.074272699167807,1.1798451308142237,0.008223444971809902
2026-04-02,2026-04-01,6582.69,6586.776518107102,0.0011202303039326011,0.0017408352817648962,0.00714297472893044,0.0006466327910535216,-0.0009173872055426496,ENTER,1.0,0.7789186569653107,-2.3562155319615816,-5.967222467273825,-0.7789186569653107,0.0009202303039326012,2.076597664309102,1.1809313597712943,-0.000620604977832295
2026-04-09,2026-04-08,6824.66,6770.584591734367,0.006151052613166286,-0.001804036840891782,0.024772044477339605,0.0006594759625354071,-0.0009160336232833545,EXIT,0.0,2.5582115785957704,2.4752549925179848,2.875168980083644,-2.5582115785957704,-0.0002,2.1529303393755055,1.216589447467986,0.007955089454058067
2026-04-30,2026-04-29,7209.01,7144.991844638235,0.010186244049721793,0.0012662814462511688,-0.00039930647301922306,0.0006310635360672073,-0.0009029910709117287,ENTER,1.0,-0.041139999087671415,0.46325214107038626,1.094332508982188,0.041139999087671415,0.009986244049721793,2.2741786910793267,1.2287994712671853,0.008919962603470624
